system:time_start,LST_Day_1km
24-Apr-10,"14,618.92"
25-Apr-10,"14,806.22"
26-Apr-10,
27-Apr-10,
28-Apr-10,"14,262.74"
29-Apr-10,"14,276.83"
30-Apr-10,
1-May-10,"14,857.60"
2-May-10,
3-May-10,
4-May-10,"14,992.27"
5-May-10,"14,869.52"
6-May-10,
7-May-10,"14,711.91"
8-May-10,
9-May-10,
10-May-10,
11-May-10,"14,586.38"
12-May-10,"14,213"
13-May-10,"14,690.41"
14-May-10,
15-May-10,"14,604.23"
16-May-10,"14,808.94"
17-May-10,"14,812.54"
18-May-10,
19-May-10,
20-May-10,"14,507.76"
21-May-10,"14,782.14"
22-May-10,"13,734"
23-May-10,"14,756.60"
24-May-10,"14,781.38"
25-May-10,"15,078.32"
26-May-10,"15,029.30"
27-May-10,"15,015.37"
28-May-10,"14,760.98"
29-May-10,
30-May-10,"14,578.17"
31-May-10,
1-Jun-10,
2-Jun-10,"14,574.39"
3-Jun-10,
4-Jun-10,"14,556.30"
5-Jun-10,
6-Jun-10,
7-Jun-10,"14,800.66"
8-Jun-10,"14,585.28"
9-Jun-10,"14,529.32"
10-Jun-10,
11-Jun-10,"14,275.51"
12-Jun-10,
13-Jun-10,
14-Jun-10,
15-Jun-10,"14,847.04"
16-Jun-10,
17-Jun-10,
18-Jun-10,"14,691.55"
19-Jun-10,"15,184.07"
20-Jun-10,"14,882.53"
21-Jun-10,"15,079.52"
22-Jun-10,
23-Jun-10,
24-Jun-10,
25-Jun-10,
26-Jun-10,"14,910.60"
27-Jun-10,
28-Jun-10,
29-Jun-10,"14,492.87"
30-Jun-10,"14,792.27"
1-Jul-10,"14,361.54"
2-Jul-10,"14,913.99"
3-Jul-10,"14,942.20"
4-Jul-10,
5-Jul-10,"15,296.73"
6-Jul-10,"14,751.01"
7-Jul-10,"15,068.67"
8-Jul-10,"14,908.19"
9-Jul-10,"15,019.30"
10-Jul-10,
11-Jul-10,
12-Jul-10,"15,053.89"
13-Jul-10,"14,862.25"
14-Jul-10,
15-Jul-10,"14,839.30"
16-Jul-10,"14,653.91"
17-Jul-10,"15,153.93"
18-Jul-10,"15,139.87"
19-Jul-10,
20-Jul-10,"14,574.63"
21-Jul-10,"14,981.74"
22-Jul-10,"14,745.25"
23-Jul-10,"15,181.11"
24-Jul-10,"14,546.44"
25-Jul-10,
26-Jul-10,"14,942.26"
27-Jul-10,"15,026.43"
28-Jul-10,"15,131.01"
29-Jul-10,"14,921.13"
30-Jul-10,"14,795.79"
31-Jul-10,"14,709.35"
1-Aug-10,"14,958.00"
2-Aug-10,"14,895.23"
3-Aug-10,
4-Aug-10,"15,123.66"
5-Aug-10,
6-Aug-10,"14,993.63"
7-Aug-10,"14,680.79"
8-Aug-10,"14,577.31"
9-Aug-10,"14,964.24"
10-Aug-10,"15,164.48"
11-Aug-10,
12-Aug-10,"14,890.78"
13-Aug-10,"14,964.10"
14-Aug-10,"14,705.36"
15-Aug-10,"14,900.18"
16-Aug-10,
17-Aug-10,"15,090.78"
18-Aug-10,
19-Aug-10,"15,070.47"
20-Aug-10,"14,956.67"
21-Aug-10,"14,724.21"
22-Aug-10,
23-Aug-10,
24-Aug-10,"14,801.62"
25-Aug-10,
26-Aug-10,"14,841.55"
27-Aug-10,"14,875.52"
28-Aug-10,"14,900.59"
29-Aug-10,"15,170.96"
30-Aug-10,"15,088.67"
31-Aug-10,"15,233.12"
1-Sep-10,"15,151.74"
2-Sep-10,"15,265.83"
3-Sep-10,
4-Sep-10,"14,826.77"
5-Sep-10,"14,747.35"
6-Sep-10,"14,796.28"
7-Sep-10,
8-Sep-10,"14,776.90"
9-Sep-10,"14,764.10"
10-Sep-10,"14,225"
11-Sep-10,"14,758.39"
12-Sep-10,
13-Sep-10,
14-Sep-10,"14,484.19"
15-Sep-10,"14,494.28"
16-Sep-10,"14,657.99"
17-Sep-10,
18-Sep-10,"14,682.34"
19-Sep-10,
20-Sep-10,"14,646.25"
21-Sep-10,"14,604.50"
22-Sep-10,
23-Sep-10,
24-Sep-10,
25-Sep-10,"15,017.12"
26-Sep-10,
27-Sep-10,
28-Sep-10,
29-Sep-10,"14,461.35"
30-Sep-10,
1-Oct-10,
2-Oct-10,"14,526.38"
3-Oct-10,
4-Oct-10,
5-Oct-10,"14,437.25"
6-Oct-10,
7-Oct-10,
8-Oct-10,"14,553.82"
9-Oct-10,"14,287.38"
10-Oct-10,
11-Oct-10,"14,488.49"
12-Oct-10,"14,421.44"
13-Oct-10,"14,432.37"
14-Oct-10,"14,400.97"
15-Oct-10,
16-Oct-10,"13,998"
17-Oct-10,"14,286.80"
18-Oct-10,"14,290.70"
19-Oct-10,"14,250.55"
20-Oct-10,"14,246.37"
21-Oct-10,
22-Oct-10,"14,024.51"
23-Oct-10,"14,164.41"
24-Oct-10,
25-Oct-10,
26-Oct-10,"14,122.96"
27-Oct-10,
28-Oct-10,
29-Oct-10,
30-Oct-10,"13,963.84"
31-Oct-10,
1-Nov-10,"14,120.61"
2-Nov-10,"14,044.12"
3-Nov-10,"14,101.42"
4-Nov-10,
5-Nov-10,
6-Nov-10,
7-Nov-10,
8-Nov-10,
9-Nov-10,
10-Nov-10,
11-Nov-10,"14,100.38"
12-Nov-10,"14,241.31"
13-Nov-10,"14,404.05"
14-Nov-10,"13,917.70"
15-Nov-10,
16-Nov-10,
17-Nov-10,
18-Nov-10,"14,123.75"
19-Nov-10,"13,921.78"
